reviewDate,score,interval,reviewTime,jpn,partOS,eng,category,agree
45503.09336,good,-100,3,詰まらない,adj,boring,AC,yes
45503.09382,bad,-100,21,汚い,adj,dirty,AC,yes
45503.09396,good,62,8,だいぶよくなりました。,phrase,Much better.,DL,yes
45503.09409,good,-100,11,遠い,adj,far,AC,no
45503.09447,good,3,12,便利,adj,convenient,AC,yes
45503.09466,good,67,3,かしこまりました。,phrase,Certainly.,DL,yes
45503.09517,good,4,15,静か,adj,quiet,AC,no
45503.09573,good,11,13,持って来る,verb,to bring (smth),AA,yes
45503.09605,good,4,6,かっこいい,adj,cool,AC,yes
45503.09624,good,56,6,聞く,verb,"to hear, to ask",AA,no
45503.09679,good,9,6,曲がる,verb,to turn (left/right),AA,yes
45503.09697,good,3,10,留学,verbial noun,study abroad,PT,yes
45503.09707,good,1,8,近い,adj,close,AC,yes
45503.09725,good,1,6,面白い,adj,interesting,AC,yes
45503.0975,good,1,2,汚い,adj,dirty,AC,yes
45503.09757,good,1,6,遠い,adj,far,AC,yes
45503.0977,good,1,11,詰まらない,adj,boring,AC,yes
45503.0985,good,-100,21,良い / いい,adj,good,AC,no
45503.0989,bad,-100,35,有名,adj,famous,AC,yes
45503.09913,good,-100,20,暇,adj,available,AC,no
45503.09925,bad,-100,10,短い,adj,short,AC,no
45503.09943,good,-100,16,眠い,adj,tired,BH,yes
45503.10016,good,-100,63,大変,adj,terrible,AC,yes
45503.10027,good,-100,9,有名,adj,famous,AC,yes
45503.10038,good,-100,10,短い,adj,short,AC,yes
45503.10057,good,-100,16,忙しい,adj,busy,AC,yes
45503.10088,good,-100,10,元気,adj,energetic,BH,yes
45503.10113,bad,-100,22,長い,adj,long,AC,yes
45503.10118,good,1,4,良い / いい,adj,good,AC,no
45503.10124,good,-100,5,長い,adj,long,AC,yes
45503.10127,good,1,3,眠い,adj,tired,BH,no
45503.10139,good,1,10,暇,adj,available,AC,yes
45503.10147,good,1,7,大変,adj,terrible,AC,no
45503.10152,good,1,4,忙しい,adj,busy,AC,yes
45503.10162,good,1,4,有名,adj,famous,AC,yes
45503.10168,good,1,5,元気,adj,energetic,BH,yes
45503.10184,good,1,14,短い,adj,short,AC,no
45503.10189,good,1,4,長い,adj,long,AC,yes
45503.10581,bad,-100,20,酸っぱい,adj,sour,DL,yes
45503.10589,good,-100,7,辛い,adj,spicy,DL,yes
45503.10604,good,-100,13,甘い,adj,sweet,DL,no
45503.1062,bad,-100,14,苦い,adj,bitter,DL,yes
45503.10634,bad,-100,1,しょっぱい,adj,salty,DL,yes
45503.10657,bad,-100,20,酸っぱい,adj,sour,DL,yes
45503.10664,good,-100,6,苦い,adj,bitter,DL,yes
45503.1067,good,-100,5,しょっぱい,adj,salty,DL,yes
45503.10677,good,-100,6,酸っぱい,adj,sour,DL,yes
45503.10681,good,1,3,苦い,adj,bitter,DL,yes
45503.10684,good,1,3,辛い,adj,spicy,DL,yes
45503.10686,good,1,2,甘い,adj,sweet,DL,no
45503.10697,good,1,9,酸っぱい,adj,sour,DL,yes
45503.107,good,1,3,しょっぱい,adj,salty,DL,yes
45518.06848,good,30,6,予約,verbial noun,reservation,PT,yes
45518.06854,good,24,5,冷たい,adj,cold (thing),NE,yes
45518.06911,good,23,5,元気,adj,energetic,BH,yes
45518.07,good,20,15,汚い,adj,dirty,AC,yes
45518.07704,good,32,6,掃除,verbial noun,clean,AA,yes
45518.07709,good,17,5,甘い,adj,sweet,DL,yes
45518.07718,good,22,7,短い,adj,short,AC,yes
45518.07733,good,-100,10,恥ずかしい,adj,nostalgic,AC,no
45518.07735,good,93,2,どうぞ。,phrase,Here you go.,DL,no
45518.07778,good,20,3,眠い,adj,tired,BH,no
45518.07782,good,86,4,アニメが大好きです。,phrase,I love anime.,AC,yes
45518.07786,good,83,3,こんにちは.,phrase,Good afternoon.,DL,no
45518.07809,good,19,20,苦い,adj,bitter,DL,yes
45518.07816,good,21,6,紹介,verbial noun,introduction,PR,no
45518.07822,good,90,5,しゅみはギターです。,phrase,My hobby is guitar.,DL,yes
45518.07828,good,18,5,長い,adj,long,AC,yes
45518.07889,good,18,4,辛い,adj,spicy,DL,yes
45518.07912,good,23,5,安い,adj,cheap,AC,yes
45518.07927,good,18,13,良い / いい,adj,good,AC,yes
45518.07944,good,-100,7,嬉しい,adj,happy,AC,yes
45518.0795,good,21,5,有名,adj,famous,AC,yes
45518.07969,good,17,16,大変,adj,terrible,AC,no
45518.07971,good,86,2,はずかしいです。,phrase,It's embarassing.,AC,yes
45518.07977,good,27,5,暑い,adj,hot,NE,no
45518.07983,good,22,5,遠い,adj,far,AC,yes
45518.07997,good,21,4,暇,adj,available,AC,yes
45518.08007,good,25,9,高い,adj,"expensive, tall",AC,no
45518.08035,good,19,5,詰まらない,adj,boring,AC,yes
45518.08038,good,84,3,おねがいします。,phrase,Please.,DL,no
45518.08042,good,19,3,忙しい,adj,busy,AC,yes
45518.08046,good,30,4,洗濯,verbial noun,laundry,DL,yes
45518.0806,good,82,12,じょうずですね。,phrase,You're good at it.,AC,yes
45518.08075,good,19,3,しょっぱい,adj,salty,DL,yes
45518.08082,good,22,6,面白い,adj,interesting,AC,yes
45518.08087,good,22,4,近い,adj,close,AC,yes
45518.08096,bad,-100,8,危ない,adj,dangerous,AC,yes
45518.08105,good,20,8,酸っぱい,adj,sour,DL,yes
45518.08146,bad,-100,13,寒い,adj,cold (weather),NE,yes
45518.08168,good,77,3,まかせます。,phrase,I leave it to you.,AA,yes
45518.08183,good,-100,10,危ない,adj,dangerous,AC,yes
45518.08266,good,51,4,消す,verb,"to turn off, to put out",AA,no
45518.08301,good,-100,13,明るい,adj,bright,NE,yes
45518.0831,good,84,2,むずかしいです。,phrase,It's difficult.,AC,yes
45518.08313,good,87,2,なんさいですか。,phrase,How old are you？,DL,no
45518.08325,good,87,7,私もです。,phrase,Me too.,DL,yes
45518.08343,good,37,15,泊まる,verb,to stay at (place),AA,yes
45518.08354,good,29,8,低い,adj,low,AC,yes
45518.08358,good,79,3,読む,verb,to read,AA,yes
45518.0836,good,83,2,八時です。,phrase,It's 8:00.,TN,no
45518.08376,good,24,4,美味しい,adj,"yummy, delicious",AC,yes
45518.08381,good,77,4,やってみます。,phrase,I'll try.,DL,yes
45518.08394,good,21,11,旨い / 上手い,adj,"good, delicious",AC,no
45518.08432,good,91,5,とおいです。,phrase,It is far.,AC,yes
45518.08435,good,-100,3,下手,adj,bad at (smth),AA,yes
45518.08439,good,85,3,わすれました。。。,phrase,I forgot...,AA,yes
45518.08454,good,59,5,住む,verb,to live,AA,yes
45518.08517,good,89,3,わたしのです。,phrase,That's mine.,DL,yes
45518.08539,good,24,2,難しい,adj,difficult,AC,no
45518.08545,good,96,3,はい、わかりました。,phrase,Yes I understand.,DL,no
45518.0855,good,90,4,おかえりなさい。,phrase,Welcome back.,DL,no
45518.08565,bad,-100,6,弱い,adj,weak,AC,yes
45518.08569,good,52,4,洗う,verb,to wash,AA,no
45518.08578,good,21,7,便利,adj,convenient,AC,yes
45518.08581,good,1,3,恥ずかしい,adj,nostalgic,AC,no
45518.08606,bad,-100,9,留学,verbial noun,study abroad,PT,yes
45518.08613,good,78,6,おだいじに。,phrase,Get well soon.,DL,yes
45518.0863,good,27,3,静か,adj,quiet,AC,yes
45518.08647,good,-100,4,弱い,adj,weak,AC,yes
45518.0865,good,89,3,すみません。,phrase,I'm sorry.,DL,yes
45518.08657,good,25,6,親切,adj,kind,AC,yes
45518.08661,good,77,3,撮る,verb,to take (a photo),AA,yes
45518.08664,good,21,2,かっこいい,adj,cool,AC,yes
45518.08671,good,25,6,煩い,adj,loud,AC,no
45518.08676,good,26,4,綺麗,adj,beautiful,AC,yes
45518.08691,bad,-100,9,旅行,verbial noun,travel,AA,yes
45518.087,good,-100,4,上手,adj,skilled at (smth),AA,yes
45518.08703,good,93,2,そうですね。,phrase,I see.,DL,yes
45518.08708,good,36,5,脱ぐ,verb,to take off (clothes),DL,no
45518.08712,good,90,3,せがひくいです。,phrase,They are a short person.,AC,yes
45518.08736,good,1,2,嬉しい,adj,happy,AC,yes
45518.0874,good,97,3,おいしくないです。,phrase,It's not delicious.,DL,yes
45518.08753,good,86,4,いいえ、わかりません。,phrase,No I don't understand.,DL,yes
45518.08769,good,38,3,回す,verb,"to rotate, to turn",AA,yes
45518.08785,good,41,8,集める,verb,to collect,AA,yes
45518.08791,good,42,5,勝つ,verb,to win,AA,no
45518.08803,good,-100,7,安全,adj,safe,AC,yes
45518.08817,good,49,8,直す,verb,"to fix, to repair",AA,yes
45518.08836,good,87,3,いそいでください。,phrase,Hurry up please.,AA,no
45518.08844,good,22,7,どうおもいますか。,phrase,What do you think?,DL,yes
45518.0885,good,76,5,働く,verb,to work,DL,yes
45518.08855,good,57,5,貸す,verb,to loan,AA,yes
45518.08863,good,47,7,出来る,verb,to be able to do,AA,yes
45518.08868,good,27,4,立つ,verb,to stand,AA,no
45518.08872,good,58,3,メイク,verbial noun,makeup,DL,no
45518.08876,good,83,4,何食べたいですか。,phrase,What do you want to eat?,DL,yes
45518.08885,good,41,5,作る,verb,to make,AA,no
45518.08891,good,42,5,降る,verb,to precipitate,NE,no
45518.08897,good,1,5,寒い,adj,cold (weather),NE,no
45518.08919,good,1,3,危ない,adj,dangerous,AC,yes
45518.08921,good,78,2,さようなら。,phrase,Bye.,DL,yes
45518.08944,good,-100,4,強い,adj,strong,AC,yes
45518.08959,good,67,4,起きる,verb,to wake up,AA,yes
45518.08965,good,92,5,なるほどう。,phrase,That makes sense.,DL,yes
45518.08968,good,66,2,泳ぐ,verb,to swim,AA,yes
45518.08985,good,68,5,持つ,verb,"to hold, to carry, to own",AA,yes
45518.09006,good,70,4,教える,verb,to teach,AA,yes
45518.09023,good,78,6,もういちどおねがいします。,phrase,Once more please?,DL,yes
45518.09027,good,59,3,ある,verb,"to be, to exist",AA,yes
45518.09031,good,31,4,のどがかわきました。,phrase,I am thirsty.,AA,no
45518.09044,good,68,11,上げる,verb,"to give, to improve, to raise",AA,yes
45518.09051,good,1,3,明るい,adj,bright,NE,yes
45518.09057,good,38,5,下ろす,verb,"to lower, to unload",AA,no
45518.09073,good,44,5,遊ぶ,verb,"to play, to hang out",AA,yes
45518.09079,good,-100,5,暗い,adj,dark,NE,no
45518.09091,good,90,3,こんばんわ。,phrase,Good evening.,DL,yes
45518.0915,good,1,5,下手,adj,bad at (smth),AA,yes
45518.09162,good,36,4,出る,verb,to leave,AA,yes
45518.09169,good,37,6,説明,verbial noun,explanation,AC,yes
45518.09174,good,81,4,寝る,verb,to sleep,AA,yes
45518.09176,good,49,2,走る,verb,to run,AA,yes
45518.09205,good,1,3,弱い,adj,weak,AC,yes
45518.09215,good,1,5,留学,verbial noun,study abroad,PT,yes
45518.09221,good,1,5,旅行,verbial noun,travel,AA,yes
45518.09223,good,1,2,上手,adj,skilled at (smth),AA,yes
45518.09227,good,1,3,安全,adj,safe,AC,yes
45518.09231,good,1,4,強い,adj,strong,AC,no
45518.09262,good,1,3,暗い,adj,dark,NE,yes
45531.06075,good,43,4,新しい,adj,new,AC,no
45531.06101,good,59,18,送る,verb,to send (smth),AA,no
45531.06106,good,42,5,不味い,adj,"yucky, bad tasting",AC,yes
45531.0611,good,42,3,古い,adj,old (thing),AC,yes
45531.06134,good,34,21,暖かい,adj,warm,NE,no
45531.06227,good,55,3,弾く,verb,to play (instrument),AA,yes
45531.06238,good,55,6,履く,verb,wear (lower-body clothes),DL,yes
45531.06252,good,74,4,閉める,verb,"to close, to shut",AA,yes
45531.06257,good,44,1,やばい,adj,"amazing, terrible",AC,yes
45531.06265,good,58,7,動く,verb,to move,AA,yes
45531.06341,good,103,3,げんきをだしてください。,phrase,Cheer up!,DL,yes
45531.06345,good,48,3,案内,verbial noun,"guide, show around",AA,yes
45531.06381,good,101,4,ラーメンがたべたいです。,phrase,I want to eat ramen.,DL,yes
45531.06392,good,43,2,小さい,adj,small,AC,yes
45531.06399,good,105,2,もちろんです。,phrase,Of course.,DL,no
45531.06407,good,62,2,なる,verb,to become,AA,no
45531.06416,good,52,7,めがねをかける,verb,wear (glasses),DL,yes
45531.06432,bad,-100,2,電話,verbial noun,phone call,AA,no
45531.06442,good,57,4,気をつける,verb,to be careful,AA,yes
45531.06469,good,48,8,返す,verb,to return,AA,yes
45531.06472,good,104,3,まだです。,phrase,Not yet.,DL,no
45531.06491,good,77,13,いる,verb,"to be, to exist",AA,yes
45531.06499,good,61,7,使う,verb,to use,AA,yes
45531.06531,good,46,9,連れて行く,verb,to take (someone),AA,yes
45531.06537,good,45,5,曲がる,verb,to turn (left/right),AA,yes
45531.06546,good,43,8,引く,verb,"to pull, to catch (a cold), to draw (a card), to subtract",AA,yes
45531.06552,good,51,5,連れて来る,verb,to bring (someone),AA,yes
45531.06558,good,81,5,座る,verb,to sit,AA,yes
45531.06567,good,42,8,捨てる,verb,to throw away,AA,no
45531.06616,good,84,4,調べる,verb,to investigate,AA,yes
45531.06619,good,72,3,忘れる,verb,to forget,AA,no
45531.06627,good,62,7,着る,verb,to wear (upper-body clothes),DL,yes
45531.06633,good,60,5,上る・登る,verb,"to climb, to go up",AA,yes
45531.06635,good,47,2,大きい,adj,big,AC,yes
45531.0666,good,44,21,渡る,verb,to cross (bridge),AA,yes
45531.0667,good,67,9,止める,verb,to stop,AA,yes
45531.06685,good,51,7,持って行く,verb,to take (smth),AA,yes
45531.06689,good,55,3,被る,verb,to wear (hat),DL,yes
45531.067,good,45,6,触る,verb,to touch,AA,yes
45531.06703,good,79,2,売る,verb,to sell,AA,yes
45531.06706,good,80,3,来る,verb,to arrive,AA,no
45531.06729,good,49,2,生まれる,verb,to be born,PR,yes
45531.06744,bad,-100,10,心配,verbial noun,worry,AC,yes
45531.06751,good,44,6,持って来る,verb,to bring (smth),AA,yes
45531.0677,good,48,5,散歩,verbial noun,stroll,AA,yes
45531.06791,good,90,5,考える,verb,to think about,AA,no
45531.068,good,112,8,だいじょうぶですか。,phrase,Are you alright？,DL,yes
45531.0686,bad,-100,11,辞める,verb,to quit,AA,yes
45531.06883,good,66,4,出す,verb,to put out,AA,yes
45531.06895,good,41,10,借りる,verb,to borrow,AA,yes
45531.06904,good,18,5,寒い,adj,cold (weather),NE,yes
45531.06912,good,20,3,強い,adj,strong,AC,no
45531.06916,good,19,3,暗い,adj,dark,NE,yes
45531.06932,good,15,9,恥ずかしい,adj,nostalgic,AC,yes
45531.06941,good,17,1,下手,adj,bad at (smth),AA,no
45531.06943,good,16,2,上手,adj,skilled at (smth),AA,yes
45531.06957,good,18,12,危ない,adj,dangerous,AC,yes
45531.06975,good,20,5,明るい,adj,bright,NE,yes
45531.07006,bad,-100,3,留学,verbial noun,study abroad,PT,yes
45531.0701,good,19,4,安全,adj,safe,AC,yes
45531.07031,good,64,5,運転,verbial noun,driving (of vehicle),PT,yes
45531.07046,good,16,4,弱い,adj,weak,AC,no
45531.07067,good,19,4,嬉しい,adj,happy,AC,yes
45531.07139,good,76,6,切る,verb,to cut,AA,no
45531.07148,good,70,4,出かける,verb,to leave,AA,yes
45531.07152,good,80,3,分かる,verb,to understand,AA,no
45531.07169,good,88,2,吸う,verb,to smoke,AA,no
45531.07172,good,83,3,浴びる,verb,to take (a shower),AA,yes
45531.07212,good,69,2,会う,verb,to meet,AA,yes
45531.07251,good,89,4,買う,verb,to buy,AA,yes
45531.07274,good,106,5,いくらですか。,phrase,How much (is this)?,DL,yes
45531.07279,bad,-100,4,電話,verbial noun,phone call,AA,no
45531.07304,good,107,3,かんたんです。,phrase,It is simple.,AC,yes
45531.07309,good,114,4,だいじょうぶです。,phrase,I'm fine.,DL,no
45531.07311,good,105,2,たぶん。,phrase,Maybe.,DL,yes
45531.07354,good,66,4,呉れる,verb,to give,AA,yes
45531.07356,good,95,2,しゅみは何ですか。,phrase,What are your hobbies?,DL,yes
45531.07361,good,96,4,かっこいいです。,phrase,It's cool.,AC,no
45531.07374,good,104,2,ちかいです。,phrase,It's close.,AC,no
45531.07377,good,110,3,ジムに行きます。,phrase,I go to a gym.,AA,no
45531.07384,good,64,6,置く,verb,to put,AA,yes
45531.07444,good,88,4,こわれました。,phrase,It's broken.,AA,no
45531.07459,good,95,2,やくそくします。,phrase,I promise.,AA,yes
45531.07471,good,105,4,もったいないです。,phrase,What a waste!,AC,yes
45531.0748,good,73,5,乗る,verb,to get on (vehicle),PT,yes
45531.07495,bad,-100,7,思う,verb,to think,AA,no
45531.07501,good,87,2,歌う,verb,to sing,AA,yes
45531.07516,good,1,4,心配,verbial noun,worry,AC,yes
45531.07521,good,1,4,辞める,verb,to quit,AA,yes
45531.07528,good,1,2,留学,verbial noun,study abroad,PT,yes
45531.07557,good,1,3,電話,verbial noun,phone call,AA,yes
45531.07576,good,1,3,思う,verb,to think,AA,yes
45532.0588,good,19,4,旅行,verbial noun,travel,AA,yes
45532.05966,good,88,3,貰う,verb,to receive,AA,no
45532.05972,good,54,5,押す,verb,to press,AA,yes
45532.05979,good,70,3,ゲーム,verbial noun,game,AA,no
45532.05985,good,71,3,勉強,verbial noun,study,AA,yes
45532.05988,good,82,3,覚える,verb,to memorize,AA,yes
45532.06008,good,63,2,入れる,verb,"to insert, to put in",AA,no
45532.0603,good,72,3,手伝う,verb,to help,AA,yes
45532.06038,good,70,7,始める,verb,to start,AA,yes
45532.06052,good,108,4,またあした。,phrase,See you tomorrow.,DL,no
45532.06097,good,80,6,習う,verb,to learn (from someone),AA,no
45532.06101,good,67,3,歩く,verb,to walk,AA,yes
45532.06105,good,89,4,開ける,verb,to open,AA,no
45532.06177,good,4,5,思う,verb,to think,AA,yes
45532.06206,good,69,2,呼ぶ,verb,to call (not by phone),AA,no
45532.06256,good,80,4,急ぐ,verb,to hurry,AA,yes
45532.06293,good,3,3,電話,verbial noun,phone call,AA,yes
45532.06306,good,4,2,留学,verbial noun,study abroad,PT,no
45532.06421,bad,-100,16,楽しむ,verb,to have fun,AA,no
45532.06439,good,-100,3,悲しい,adj,sad,AC,yes
45532.065,good,-100,20,寂しい,adj,lonely,AC,yes
45532.06503,good,-100,3,楽しむ,verb,to have fun,AA,no
45532.06546,good,-100,5,楽しい,adj,fun,AC,no
45532.06581,good,1,3,悲しい,adj,sad,AC,no
45532.06608,good,1,5,寂しい,adj,lonely,AC,yes
45532.06611,good,1,3,楽しい,adj,fun,AC,yes
45532.06624,good,1,2,楽しむ,verb,to have fun,AA,yes
45532.06688,bad,-100,14,珍しい,adj,rare,AC,yes
45532.06703,good,-100,13,大切,adj,precious,AC,yes
45532.06711,good,-100,7,変,adj,weird,AC,yes
45532.06734,good,-100,13,厳しい,adj,strict,AC,yes
45532.06744,good,-100,9,大事,adj,important,AC,yes
45532.06749,good,-100,4,珍しい,adj,rare,AC,yes
45532.06762,good,1,3,大切,adj,precious,AC,yes
45532.06772,good,1,4,大事,adj,important,AC,no
45532.06787,bad,-100,2,珍しい,adj,rare,AC,yes
45532.06791,good,1,3,変,adj,weird,AC,no
